Customer_ID,Age,Gender,City,Unique_Categories,Total_Spend,Avg_Order_Value,Total_Quantity,Total_Discount,Total_Orders,Avg_Session_Time,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Returning_Customer,Recency_Days,Cluster,Segment_At Risk Customers,Segment_Low Value Customers,Segment_Regular Customers,Segment_VIP Customers
2995,35,0,1284,1,285.07,285.07,2,15.17,1,14.0,11.0,3.0,4.0,0,263,3,0,1,0,0
2996,38,0,1284,1,77.51,77.51,1,0.0,1,15.0,8.0,3.0,5.0,1,64,3,0,1,0,0
2997,20,0,1284,1,6092.47,6092.47,5,21.9,1,2.0,8.0,12.0,3.0,1,377,0,0,0,0,1
2998,39,0,735,1,120.41,120.41,2,14.33,1,9.0,8.0,4.0,5.0,1,349,1,0,0,1,0
2999,33,0,210,1,321.9,321.9,3,18.78,1,7.0,12.0,13.0,4.0,1,142,2,1,0,0,0
3000,18,0,496,1,114.3,114.3,3,0.0,1,18.0,13.0,7.0,4.0,0,190,2,1,0,0,0
3001,24,0,210,1,2569.15,2569.15,5,0.0,1,14.0,6.0,8.0,4.0,0,245,2,1,0,0,0
3002,30,0,735,1,110.21,110.21,1,21.9,1,2.0,10.0,6.0,4.0,0,194,1,0,0,1,0
3003,57,0,600,1,487.6,487.6,1,0.0,1,7.0,13.0,3.0,4.0,1,430,1,0,0,1,0
3004,41,0,735,1,114.64,114.64,1,0.0,1,1.0,14.0,4.0,4.0,1,427,1,0,0,1,0
3005,18,0,1284,1,505.52,505.52,4,0.0,1,34.0,9.0,13.0,5.0,0,431,3,0,1,0,0
3006,40,0,1284,1,24.78,24.78,1,0.0,1,7.0,6.0,8.0,4.0,1,380,3,0,1,0,0
3007,18,0,257,1,3838.65,3838.65,5,0.0,1,19.0,9.0,8.0,5.0,1,85,2,1,0,0,0
3008,47,0,210,1,359.82,359.82,2,0.0,1,11.0,8.0,10.0,5.0,0,280,1,0,0,1,0
3009,29,0,1284,1,23.59,23.59,1,0.0,1,5.0,9.0,8.0,5.0,1,39,3,0,1,0,0
3010,33,0,1284,1,942.08,942.08,4,0.0,1,9.0,5.0,3.0,3.0,1,208,3,0,1,0,0
3011,50,0,600,1,907.35,907.35,5,15.0,1,18.0,2.0,4.0,5.0,1,185,2,1,0,0,0
3012,19,0,1284,1,86.82,86.82,1,0.0,1,10.0,10.0,6.0,4.0,1,217,3,0,1,0,0
3013,18,0,735,1,38.08,38.08,1,0.0,1,21.0,5.0,15.0,5.0,0,374,1,0,0,1,0
3014,27,0,1284,1,344.97,344.97,1,0.0,1,6.0,6.0,9.0,5.0,1,140,3,0,1,0,0
3015,47,0,600,1,377.18,377.18,1,0.0,1,13.0,8.0,4.0,4.0,0,187,1,0,0,1,0
3016,18,0,735,1,240.38,240.38,2,21.9,1,17.0,9.0,8.0,5.0,1,379,1,0,0,1,0
3017,18,0,735,1,283.16,283.16,4,0.0,1,8.0,11.0,2.0,3.0,1,283,2,1,0,0,0
3018,29,0,1284,1,99.52,99.52,1,9.09,1,12.0,8.0,3.0,4.0,0,137,3,0,1,0,0
3019,41,0,600,1,678.07,678.07,1,0.0,1,8.0,8.0,5.0,2.0,1,287,1,0,0,1,0
3020,49,0,210,1,154.52,154.52,1,0.0,1,15.0,9.0,8.0,3.0,0,367,1,0,0,1,0
3021,29,0,735,1,149.2,149.2,5,0.0,1,7.0,9.0,10.0,5.0,1,249,2,1,0,0,0
3022,30,0,317,1,1182.75,1182.75,5,0.0,1,11.0,7.0,4.0,1.0,1,135,2,1,0,0,0
3023,48,0,349,1,1460.39,1460.39,1,21.9,1,1.0,7.0,5.0,5.0,1,72,1,0,0,1,0
3024,18,0,257,1,53.82,53.82,1,3.62,1,13.0,8.0,10.0,5.0,1,19,1,0,0,1,0
3025,30,0,349,1,1099.8,1099.8,4,0.0,1,13.0,8.0,5.0,4.0,1,297,2,1,0,0,0
3026,37,0,374,1,91.09,91.09,1,0.0,1,15.0,12.0,4.0,4.0,1,147,1,0,0,1,0
3027,40,0,317,1,207.51,207.51,1,0.0,1,4.0,4.0,9.0,2.0,1,278,1,0,0,1,0
3028,28,0,1284,1,1693.77,1693.77,3,0.0,1,22.0,10.0,7.0,5.0,1,191,3,0,1,0,0
3029,35,0,600,1,204.99,204.99,3,0.0,1,13.0,8.0,7.0,5.0,1,26,2,1,0,0,0
3030,18,0,210,1,516.7,516.7,2,0.0,1,12.0,10.0,2.0,4.0,1,190,1,0,0,1,0
3031,27,0,378,1,601.67,601.67,3,21.9,1,4.0,6.0,3.0,2.0,1,178,2,1,0,0,0
3032,40,0,210,1,93.66,93.66,2,0.0,1,19.0,9.0,6.0,4.0,1,200,1,0,0,1,0
3033,23,0,378,1,312.39,312.39,1,0.0,1,22.0,12.0,5.0,3.0,0,88,1,0,0,1,0
3034,35,0,317,1,3128.0,3128.0,5,0.0,1,48.0,11.0,9.0,5.0,1,162,2,1,0,0,0
3035,40,0,378,1,103.0,103.0,2,0.0,1,3.0,8.0,6.0,5.0,0,297,1,0,0,1,0
3036,30,0,378,1,405.37,405.37,1,0.0,1,30.0,14.0,3.0,4.0,1,207,1,0,0,1,0
3037,37,0,496,1,28.8,28.8,2,1.5,1,15.0,8.0,5.0,5.0,0,33,1,0,0,1,0
3038,23,0,257,1,44.99,44.99,2,2.11,1,27.0,8.0,3.0,3.0,0,442,1,0,0,1,0
3039,32,0,349,1,10.49,10.49,1,0.0,1,17.0,5.0,10.0,4.0,1,262,1,0,0,1,0
3040,42,0,349,1,185.85,185.85,3,0.0,1,18.0,12.0,5.0,5.0,1,281,1,0,0,1,0
3041,36,0,374,1,54.25,54.25,1,15.17,1,29.0,8.0,5.0,2.0,1,106,1,0,0,1,0
3042,27,0,735,1,397.89,397.89,3,0.0,1,22.0,9.0,4.0,4.0,1,394,2,1,0,0,0
3043,37,0,1284,1,3057.96,3057.96,2,0.0,1,24.0,8.0,3.0,4.0,1,237,3,0,1,0,0
3044,43,0,257,1,39.16,39.16,1,14.63,1,12.0,11.0,5.0,4.0,0,152,1,0,0,1,0
3045,18,0,496,1,137.16,137.16,1,0.0,1,2.0,7.0,3.0,4.0,0,293,1,0,0,1,0
3046,48,0,735,1,3443.32,3443.32,2,0.0,1,14.0,10.0,1.0,4.0,0,43,2,1,0,0,0
3047,30,0,1284,1,1742.01,1742.01,5,21.9,1,8.0,9.0,5.0,4.0,1,79,2,1,0,0,0
3048,40,0,349,1,194.4,194.4,2,0.0,1,21.0,8.0,5.0,2.0,0,4,1,0,0,1,0
3049,49,0,349,1,315.98,315.98,2,20.66,1,14.0,10.0,4.0,3.0,1,98,1,0,0,1,0
3050,18,0,349,1,26.21,26.21,1,0.0,1,13.0,10.0,3.0,4.0,0,128,1,0,0,1,0
3051,26,0,374,1,173.74,173.74,2,19.5,1,10.0,8.0,5.0,3.0,0,437,1,0,0,1,0
3052,31,0,735,1,1637.69,1637.69,1,0.0,1,19.0,14.0,5.0,5.0,0,145,1,0,0,1,0
3053,25,0,735,1,3370.75,3370.75,5,0.0,1,12.0,8.0,3.0,5.0,1,208,2,1,0,0,0
3054,55,0,1284,1,86.12,86.12,1,0.0,1,14.0,9.0,6.0,4.0,1,315,3,0,1,0,0
3055,24,0,349,1,304.15,304.15,1,21.9,1,13.0,8.0,3.0,5.0,1,115,1,0,0,1,0
3056,28,0,1284,1,1111.2,1111.2,5,0.0,1,12.0,5.0,13.0,4.0,0,50,2,1,0,0,0
3057,37,0,374,1,377.4,377.4,2,0.0,1,3.0,4.0,3.0,3.0,0,53,1,0,0,1,0
3058,20,0,600,1,208.83,208.83,1,0.0,1,12.0,9.0,1.0,4.0,1,154,1,0,0,1,0
3059,30,0,496,1,300.38,300.38,1,0.0,1,7.0,8.0,4.0,5.0,0,155,1,0,0,1,0
3060,38,0,257,1,34.0,34.0,2,1.28,1,12.0,12.0,6.0,2.0,1,334,1,0,0,1,0
3061,31,0,1284,1,97.76,97.76,2,0.0,1,14.0,11.0,12.0,4.0,1,81,3,0,1,0,0
3062,33,0,378,1,325.9,325.9,5,0.0,1,9.0,10.0,5.0,1.0,0,424,2,1,0,0,0
3063,28,0,1284,1,44.54,44.54,2,1.84,1,1.0,7.0,3.0,4.0,1,152,3,0,1,0,0
3064,18,0,1284,1,11225.38,11225.38,5,21.9,1,10.0,8.0,7.0,4.0,0,205,0,0,0,0,1
3065,38,0,600,1,818.3,818.3,2,0.0,1,9.0,8.0,5.0,5.0,0,363,1,0,0,1,0
3066,56,0,1284,1,44.19,44.19,1,0.0,1,11.0,9.0,5.0,3.0,0,182,3,0,1,0,0
3067,35,0,349,1,237.61,237.61,1,0.0,1,5.0,9.0,7.0,1.0,0,128,1,0,0,1,0
3068,37,0,496,1,272.73,272.73,5,12.27,1,14.0,8.0,7.0,4.0,0,81,2,1,0,0,0
3069,43,0,1284,1,511.8,511.8,3,0.0,1,15.0,11.0,5.0,5.0,0,133,3,0,1,0,0
3070,19,0,1284,1,1447.74,1447.74,1,0.0,1,11.0,6.0,5.0,4.0,1,54,3,0,1,0,0
3071,55,0,496,1,578.04,578.04,2,0.0,1,21.0,8.0,9.0,4.0,0,20,1,0,0,1,0
3072,37,0,349,1,565.51,565.51,1,21.9,1,13.0,6.0,4.0,4.0,1,256,1,0,0,1,0
3073,54,0,600,1,1826.8,1826.8,5,0.0,1,11.0,8.0,10.0,5.0,1,375,2,1,0,0,0
3074,26,0,496,1,36.39,36.39,1,0.0,1,12.0,5.0,3.0,4.0,0,30,1,0,0,1,0
3075,56,0,349,1,71.21,71.21,1,0.0,1,23.0,15.0,5.0,2.0,0,102,1,0,0,1,0
3076,44,0,496,1,131.51,131.51,1,0.0,1,18.0,8.0,7.0,3.0,1,326,1,0,0,1,0
3077,41,0,1284,1,2033.95,2033.95,3,21.9,1,7.0,9.0,8.0,3.0,1,434,3,0,1,0,0
3078,37,0,496,1,522.32,522.32,1,21.9,1,6.0,6.0,5.0,4.0,1,157,1,0,0,1,0
3079,32,0,374,1,106.22,106.22,2,14.0,1,11.0,10.0,6.0,1.0,1,92,1,0,0,1,0
3080,49,0,378,1,144.29,144.29,1,18.67,1,22.0,8.0,6.0,4.0,1,394,1,0,0,1,0
3081,36,0,374,1,25.53,25.53,1,0.0,1,20.0,9.0,5.0,4.0,1,353,1,0,0,1,0
3082,18,0,210,1,1334.58,1334.58,1,21.9,1,15.0,5.0,11.0,4.0,1,441,1,0,0,1,0
3083,21,0,1284,1,53.29,53.29,1,8.44,1,9.0,5.0,4.0,5.0,1,225,3,0,1,0,0
3084,32,0,257,1,15.98,15.98,1,0.0,1,18.0,5.0,12.0,4.0,1,290,1,0,0,1,0
3085,38,0,496,1,258.26,258.26,1,0.0,1,3.0,7.0,2.0,5.0,1,236,1,0,0,1,0
3086,34,0,374,1,102.68,102.68,2,0.0,1,9.0,5.0,6.0,5.0,1,373,1,0,0,1,0
3087,49,0,1284,1,53.37,53.37,1,0.0,1,19.0,7.0,5.0,5.0,1,239,3,0,1,0,0
3088,18,0,735,1,107.32,107.32,1,21.9,1,4.0,5.0,3.0,5.0,0,97,1,0,0,1,0
3089,36,0,378,1,152.12,152.12,2,0.0,1,26.0,10.0,12.0,3.0,0,346,1,0,0,1,0
3090,18,0,378,1,96.26,96.26,1,0.0,1,25.0,10.0,12.0,5.0,0,240,1,0,0,1,0
3091,44,0,1284,1,192.0,192.0,2,0.0,1,13.0,6.0,2.0,4.0,1,194,3,0,1,0,0
3092,33,0,496,1,74.73,74.73,3,0.0,1,20.0,16.0,2.0,5.0,0,54,2,1,0,0,0
3093,40,0,1284,1,109.95,109.95,2,5.69,1,9.0,11.0,7.0,4.0,0,137,3,0,1,0,0
3094,24,0,210,1,599.26,599.26,1,0.0,1,6.0,6.0,14.0,4.0,1,209,1,0,0,1,0
3095,50,0,317,1,158.15,158.15,5,0.0,1,28.0,11.0,5.0,5.0,1,4,2,1,0,0,0
3096,47,0,1284,1,417.68,417.68,1,0.0,1,24.0,10.0,10.0,3.0,1,16,3,0,1,0,0
3097,42,0,317,1,902.66,902.66,2,0.0,1,20.0,12.0,5.0,5.0,1,74,1,0,0,1,0
3098,33,0,257,1,246.45,246.45,5,0.0,1,3.0,9.0,15.0,5.0,1,78,2,1,0,0,0
3099,41,0,735,1,1194.68,1194.68,5,21.9,1,12.0,6.0,9.0,4.0,0,419,2,1,0,0,0
3100,26,0,378,1,112.8,112.8,1,21.9,1,32.0,8.0,2.0,4.0,0,89,1,0,0,1,0
3101,45,0,600,1,500.25,500.25,5,0.0,1,18.0,11.0,8.0,3.0,1,380,2,1,0,0,0
3102,54,0,374,1,209.36,209.36,4,0.0,1,12.0,9.0,5.0,5.0,0,185,2,1,0,0,0
3103,47,0,735,1,1545.24,1545.24,3,0.0,1,12.0,8.0,3.0,5.0,1,344,2,1,0,0,0
3104,26,0,735,1,1863.16,1863.16,4,21.9,1,12.0,11.0,9.0,5.0,0,163,2,1,0,0,0
3105,39,0,600,1,465.16,465.16,4,0.0,1,1.0,10.0,5.0,5.0,0,284,2,1,0,0,0
3106,19,0,1284,1,44.08,44.08,1,0.0,1,16.0,7.0,5.0,2.0,0,111,3,0,1,0,0
3107,41,0,349,1,11757.4,11757.4,5,0.0,1,17.0,8.0,4.0,4.0,1,206,0,0,0,0,1
3108,40,0,735,1,311.14,311.14,2,0.0,1,3.0,5.0,4.0,4.0,1,181,1,0,0,1,0
3109,18,0,600,1,61.03,61.03,1,0.0,1,14.0,6.0,13.0,4.0,1,258,1,0,0,1,0
3110,21,0,317,1,380.83,380.83,1,21.9,1,10.0,10.0,2.0,3.0,0,290,1,0,0,1,0
3111,31,0,600,1,304.35,304.35,3,0.0,1,5.0,12.0,13.0,4.0,1,362,2,1,0,0,0
3112,31,0,496,1,109.15,109.15,1,0.0,1,1.0,7.0,8.0,5.0,1,215,1,0,0,1,0
3113,20,0,257,1,355.9,355.9,2,0.0,1,9.0,12.0,5.0,3.0,0,178,1,0,0,1,0
3114,39,0,317,1,671.8,671.8,2,0.0,1,12.0,4.0,15.0,3.0,0,275,1,0,0,1,0
3115,38,0,1284,1,425.18,425.18,2,0.0,1,17.0,11.0,8.0,1.0,0,171,3,0,1,0,0
3116,32,0,600,1,1182.22,1182.22,2,0.0,1,20.0,10.0,5.0,5.0,1,269,1,0,0,1,0
3117,25,0,210,1,151.72,151.72,4,0.0,1,13.0,9.0,4.0,4.0,1,104,2,1,0,0,0
3118,47,0,735,1,810.96,810.96,2,0.0,1,6.0,6.0,13.0,3.0,0,55,1,0,0,1,0
3119,54,0,735,1,225.45,225.45,4,9.91,1,28.0,9.0,6.0,5.0,0,6,2,1,0,0,0
3120,29,0,1284,1,680.96,680.96,2,0.0,1,14.0,4.0,12.0,3.0,1,81,3,0,1,0,0
3121,27,0,1284,1,235.66,235.66,2,19.26,1,9.0,6.0,10.0,4.0,0,102,3,0,1,0,0
3122,40,0,378,1,910.0,910.0,4,0.0,1,13.0,11.0,12.0,5.0,1,121,2,1,0,0,0
3123,30,0,378,1,178.01,178.01,1,0.0,1,24.0,8.0,2.0,4.0,0,39,1,0,0,1,0
3124,33,0,210,1,650.41,650.41,3,21.9,1,29.0,12.0,11.0,4.0,1,96,2,1,0,0,0
3125,43,0,378,1,83.79,83.79,1,0.0,1,10.0,6.0,3.0,3.0,0,315,1,0,0,1,0
3126,18,0,1284,1,4030.3,4030.3,5,0.0,1,37.0,9.0,4.0,3.0,1,138,2,1,0,0,0
3127,50,0,1284,1,1140.33,1140.33,3,0.0,1,23.0,6.0,8.0,4.0,0,203,3,0,1,0,0
3128,35,0,210,1,117.83,117.83,1,0.0,1,8.0,10.0,8.0,1.0,1,352,1,0,0,1,0
3129,30,0,735,1,2346.2,2346.2,4,0.0,1,16.0,8.0,7.0,5.0,0,324,2,1,0,0,0
3130,33,0,735,1,669.41,669.41,1,21.9,1,8.0,10.0,3.0,4.0,0,308,1,0,0,1,0
3131,34,0,317,1,229.92,229.92,4,0.0,1,17.0,13.0,3.0,4.0,1,165,2,1,0,0,0
3132,18,0,496,1,257.94,257.94,3,0.0,1,16.0,10.0,12.0,3.0,1,298,2,1,0,0,0
3133,52,0,1284,1,58.42,58.42,2,0.0,1,10.0,10.0,8.0,5.0,1,335,3,0,1,0,0
3134,35,0,317,1,766.0,766.0,1,0.0,1,31.0,5.0,6.0,5.0,0,298,1,0,0,1,0
3135,40,0,210,1,105.74,105.74,1,0.0,1,13.0,10.0,14.0,4.0,0,56,1,0,0,1,0
3136,46,0,1284,1,132.09,132.09,1,21.9,1,54.0,14.0,10.0,4.0,0,303,3,0,1,0,0
3137,22,0,317,1,105.09,105.09,2,13.13,1,9.0,9.0,11.0,4.0,0,90,1,0,0,1,0
3138,40,0,735,1,977.48,977.48,2,0.0,1,17.0,9.0,7.0,4.0,0,344,1,0,0,1,0
3139,31,0,496,1,54.59,54.59,1,0.0,1,20.0,9.0,2.0,4.0,1,97,1,0,0,1,0
3140,45,0,257,1,683.4,683.4,5,0.0,1,7.0,8.0,3.0,4.0,0,90,2,1,0,0,0
3141,18,0,210,1,1460.68,1460.68,1,0.0,1,9.0,8.0,2.0,4.0,0,200,1,0,0,1,0
3142,33,0,735,1,144.91,144.91,1,0.0,1,11.0,8.0,2.0,2.0,1,288,1,0,0,1,0
3143,27,0,1284,1,239.25,239.25,1,0.0,1,15.0,10.0,4.0,1.0,1,205,3,0,1,0,0
3144,40,0,1284,1,81.9,81.9,1,0.0,1,11.0,6.0,9.0,3.0,0,272,3,0,1,0,0
3145,40,0,496,1,4054.88,4054.88,4,0.0,1,22.0,8.0,5.0,3.0,1,164,2,1,0,0,0
3146,26,0,1284,1,100.18,100.18,1,0.0,1,7.0,7.0,7.0,5.0,0,43,3,0,1,0,0
3147,26,0,600,1,53.0,53.0,1,0.0,1,12.0,8.0,4.0,4.0,0,81,1,0,0,1,0
3148,33,0,1284,1,101.69,101.69,1,15.14,1,13.0,10.0,6.0,5.0,1,310,3,0,1,0,0
3149,24,0,600,1,151.35,151.35,1,0.0,1,6.0,6.0,4.0,4.0,0,303,1,0,0,1,0
3150,45,0,1284,1,761.8,761.8,2,0.0,1,17.0,10.0,6.0,4.0,1,388,3,0,1,0,0
3151,30,0,349,1,29.36,29.36,1,4.95,1,16.0,6.0,5.0,5.0,0,157,1,0,0,1,0
3152,18,0,1284,1,44.73,44.73,1,0.0,1,16.0,10.0,4.0,4.0,1,104,3,0,1,0,0
3153,30,0,735,1,146.62,146.62,1,21.9,1,18.0,9.0,7.0,4.0,1,172,1,0,0,1,0
3154,22,0,317,1,49.6,49.6,1,0.0,1,13.0,9.0,2.0,4.0,1,256,1,0,0,1,0
3155,18,0,378,1,106.25,106.25,1,0.0,1,19.0,7.0,8.0,4.0,0,248,1,0,0,1,0
3156,20,0,1284,1,197.8,197.8,1,0.0,1,16.0,8.0,7.0,5.0,0,31,3,0,1,0,0
3157,36,0,1284,1,3073.45,3073.45,5,0.0,1,4.0,9.0,10.0,5.0,0,274,2,1,0,0,0
3158,50,0,378,1,284.16,284.16,1,0.0,1,5.0,4.0,7.0,5.0,1,55,1,0,0,1,0
3159,38,0,735,1,89.86,89.86,1,0.0,1,30.0,9.0,10.0,5.0,1,39,1,0,0,1,0
3160,27,0,378,1,14477.83,14477.83,5,21.9,1,13.0,13.0,6.0,4.0,0,376,0,0,0,0,1
3161,40,0,600,1,1320.24,1320.24,2,0.0,1,17.0,11.0,3.0,1.0,1,302,1,0,0,1,0
3162,29,0,735,1,441.98,441.98,4,21.9,1,16.0,8.0,5.0,1.0,1,429,2,1,0,0,0
3163,26,0,600,1,1175.36,1175.36,3,21.9,1,14.0,6.0,8.0,2.0,1,303,2,1,0,0,0
3164,21,0,378,1,587.6,587.6,2,0.0,1,39.0,10.0,7.0,2.0,0,85,1,0,0,1,0
3165,18,0,317,1,48.46,48.46,1,0.0,1,18.0,11.0,4.0,4.0,1,410,1,0,0,1,0
3166,30,0,1284,1,776.94,776.94,1,0.0,1,10.0,11.0,5.0,2.0,1,273,3,0,1,0,0
3167,36,0,496,1,55.37,55.37,5,1.88,1,29.0,9.0,8.0,4.0,1,224,2,1,0,0,0
3168,33,0,1284,1,115.74,115.74,3,0.0,1,13.0,15.0,5.0,3.0,0,115,3,0,1,0,0
3169,30,0,600,1,101.57,101.57,1,0.0,1,17.0,9.0,8.0,4.0,1,319,1,0,0,1,0
3170,23,0,317,1,2862.56,2862.56,2,0.0,1,15.0,10.0,4.0,2.0,1,68,1,0,0,1,0
3171,42,0,735,1,2535.0,2535.0,4,0.0,1,29.0,9.0,3.0,5.0,0,205,2,1,0,0,0
3172,19,0,257,1,4309.57,4309.57,4,21.9,1,14.0,7.0,3.0,5.0,1,341,2,1,0,0,0
3173,44,0,374,1,18728.68,18728.68,4,0.0,1,12.0,8.0,8.0,4.0,0,347,0,0,0,0,1
3174,22,0,257,1,4880.04,4880.04,4,0.0,1,19.0,12.0,4.0,5.0,1,27,2,1,0,0,0
3175,25,0,378,1,1498.91,1498.91,2,21.9,1,23.0,10.0,7.0,3.0,1,175,1,0,0,1,0
3176,18,0,1284,1,868.08,868.08,1,0.0,1,29.0,6.0,3.0,5.0,1,312,3,0,1,0,0
3177,28,0,1284,1,3211.1,3211.1,5,0.0,1,18.0,8.0,4.0,4.0,0,163,2,1,0,0,0
3178,46,0,735,1,71.6,71.6,1,0.0,1,23.0,9.0,6.0,4.0,0,94,1,0,0,1,0
3179,41,0,1284,1,2182.74,2182.74,1,0.0,1,24.0,14.0,9.0,2.0,0,311,3,0,1,0,0
3180,46,0,600,1,264.76,264.76,1,21.9,1,13.0,9.0,2.0,3.0,0,380,1,0,0,1,0
3181,41,0,600,1,657.45,657.45,1,0.0,1,12.0,13.0,4.0,5.0,1,395,1,0,0,1,0
3182,21,0,257,1,140.44,140.44,2,0.0,1,9.0,9.0,7.0,4.0,0,135,1,0,0,1,0
3183,31,0,600,1,270.95,270.95,1,0.0,1,7.0,7.0,8.0,3.0,1,71,1,0,0,1,0
3184,25,0,349,1,693.65,693.65,5,0.0,1,7.0,10.0,4.0,4.0,1,150,2,1,0,0,0
3185,50,0,257,1,12876.52,12876.52,4,0.0,1,7.0,6.0,10.0,2.0,0,328,0,0,0,0,1
3186,20,0,317,1,58.59,58.59,1,0.0,1,16.0,13.0,4.0,2.0,1,326,1,0,0,1,0
3187,45,0,1284,1,291.31,291.31,1,21.9,1,2.0,11.0,3.0,5.0,0,425,3,0,1,0,0
3188,45,0,600,1,2320.6,2320.6,4,0.0,1,25.0,10.0,3.0,4.0,1,108,2,1,0,0,0
3189,56,0,735,1,619.04,619.04,4,0.0,1,11.0,9.0,8.0,4.0,1,179,2,1,0,0,0
3190,30,0,735,1,250.66,250.66,1,0.0,1,12.0,11.0,11.0,5.0,1,335,1,0,0,1,0
3191,43,0,735,1,35.48,35.48,2,0.0,1,12.0,9.0,7.0,4.0,0,124,1,0,0,1,0
3192,62,0,349,1,109.6,109.6,1,21.9,1,19.0,15.0,14.0,4.0,1,331,1,0,0,1,0
3193,27,0,600,1,820.57,820.57,1,0.0,1,21.0,16.0,4.0,3.0,1,424,1,0,0,1,0
3194,18,0,496,1,746.76,746.76,1,21.9,1,4.0,6.0,6.0,4.0,0,399,1,0,0,1,0
3195,18,0,210,1,50.19,50.19,1,0.0,1,19.0,12.0,5.0,4.0,0,239,1,0,0,1,0
3196,43,0,1284,1,182.75,182.75,5,3.55,1,11.0,9.0,2.0,1.0,1,281,2,1,0,0,0
3197,18,0,600,1,1161.5,1161.5,1,0.0,1,8.0,8.0,2.0,5.0,1,83,1,0,0,1,0
3198,30,0,378,1,4097.09,4097.09,1,21.9,1,3.0,5.0,4.0,5.0,1,209,1,0,0,1,0
3199,40,0,1284,1,293.35,293.35,5,0.0,1,4.0,10.0,11.0,4.0,0,399,2,1,0,0,0
3200,37,0,496,1,6448.94,6448.94,2,0.0,1,7.0,8.0,5.0,5.0,1,102,0,0,0,0,1
3201,40,0,1284,1,513.15,513.15,5,21.9,1,11.0,15.0,13.0,3.0,1,56,2,1,0,0,0
3202,37,0,317,1,363.36,363.36,2,0.0,1,6.0,6.0,4.0,3.0,0,380,1,0,0,1,0
3203,50,0,735,1,596.74,596.74,1,21.9,1,30.0,15.0,14.0,5.0,1,448,1,0,0,1,0
3204,23,0,735,1,284.72,284.72,4,0.0,1,4.0,9.0,3.0,3.0,1,169,2,1,0,0,0
3205,26,0,496,1,1010.95,1010.95,5,0.0,1,9.0,7.0,3.0,2.0,0,370,2,1,0,0,0
3206,25,0,1284,1,76.33,76.33,1,0.0,1,22.0,13.0,8.0,2.0,1,242,3,0,1,0,0
3207,44,0,735,1,773.95,773.95,5,0.0,1,18.0,10.0,2.0,5.0,1,116,2,1,0,0,0
3208,45,0,600,1,38.97,38.97,1,11.72,1,5.0,6.0,2.0,1.0,0,0,1,0,0,1,0
3209,40,0,735,1,2616.16,2616.16,4,0.0,1,24.0,15.0,8.0,4.0,1,1,2,1,0,0,0
3210,49,0,496,1,91.68,91.68,2,12.38,1,21.0,10.0,14.0,2.0,1,207,1,0,0,1,0
3211,20,0,496,1,378.73,378.73,2,10.69,1,11.0,14.0,11.0,5.0,0,206,1,0,0,1,0
3212,55,0,496,1,32.62,32.62,1,0.0,1,5.0,12.0,7.0,4.0,0,117,1,0,0,1,0
3213,53,0,374,1,412.28,412.28,2,0.0,1,4.0,12.0,7.0,3.0,1,348,1,0,0,1,0
3214,43,0,735,1,16.63,16.63,1,6.62,1,9.0,5.0,5.0,5.0,1,63,1,0,0,1,0
3215,56,0,1284,1,909.09,909.09,1,21.9,1,7.0,6.0,3.0,5.0,1,303,3,0,1,0,0
3216,18,0,378,1,327.82,327.82,1,0.0,1,28.0,13.0,6.0,4.0,0,286,1,0,0,1,0
3217,28,0,317,1,165.53,165.53,1,21.9,1,12.0,10.0,4.0,3.0,0,304,1,0,0,1,0
3218,26,0,735,1,127.83,127.83,1,21.9,1,20.0,10.0,8.0,4.0,0,120,1,0,0,1,0
3219,43,0,600,1,28.39,28.39,1,0.0,1,13.0,10.0,12.0,5.0,1,420,1,0,0,1,0
3220,22,0,600,1,3660.4,3660.4,5,0.0,1,8.0,8.0,3.0,2.0,0,57,2,1,0,0,0
3221,44,0,496,1,113.9,113.9,1,0.0,1,17.0,8.0,2.0,3.0,0,405,1,0,0,1,0
3222,51,0,374,1,803.02,803.02,1,0.0,1,6.0,6.0,17.0,4.0,0,117,1,0,0,1,0
3223,43,0,1284,1,68.2,68.2,1,0.0,1,31.0,10.0,11.0,5.0,0,157,3,0,1,0,0
3224,38,0,378,1,254.51,254.51,5,4.64,1,7.0,9.0,2.0,5.0,1,332,2,1,0,0,0
3225,23,0,1284,1,3485.0,3485.0,5,21.9,1,33.0,11.0,9.0,3.0,1,177,2,1,0,0,0
3226,24,0,600,1,367.1,367.1,1,21.9,1,30.0,6.0,5.0,3.0,1,72,1,0,0,1,0
3227,49,0,349,1,212.0,212.0,4,0.0,1,21.0,10.0,12.0,5.0,1,80,2,1,0,0,0
3228,44,0,600,1,242.67,242.67,1,0.0,1,18.0,7.0,8.0,5.0,1,15,1,0,0,1,0
3229,34,0,1284,1,87.03,87.03,1,0.0,1,21.0,13.0,8.0,5.0,0,431,3,0,1,0,0
3230,29,0,210,1,9879.5,9879.5,2,0.0,1,11.0,5.0,9.0,5.0,1,361,0,0,0,0,1
3231,18,0,317,1,1712.13,1712.13,2,21.9,1,16.0,22.0,1.0,4.0,0,237,1,0,0,1,0
3232,22,0,378,1,134.37,134.37,1,21.9,1,18.0,11.0,8.0,2.0,1,22,1,0,0,1,0
3233,57,0,600,1,2949.98,2949.98,2,0.0,1,11.0,9.0,12.0,4.0,1,360,1,0,0,1,0
